2024-07-31,19820852
2024-08-01,11840260
2024-08-02,4230558
2024-08-03,3876831
2024-08-05,4087921
2024-08-07,26067789
2024-08-09,8682216
2024-08-10,5901936
2024-08-12,2276775
2024-08-13,6065720
2024-08-14,24604843
2024-08-20,18090159
2024-08-27,13992235
2024-08-28,8462088
2024-08-29,360305
2024-09-02,8113163
2024-09-10,7036592
2024-09-11,25882
2024-09-12,222646
